transaction_id,amount,payment_method,failure_reason,customer_id,customer_transaction_count,customer_success_rate,customer_failure_rate,customer_total_spend,average_order_value,previous_retry_count,time_since_last_success,hour_of_day,day_of_week,merchant_success_rate,payment_method_success_rate,recent_failure_rate,recoverable,recovery_probability
tx_000179,32456241,emi,network_error,cust_00201,18,0.4444,0.5556,195610.29,10867.24,3,173,23,3,0.9009,0.8416,0.6295,0,0.325
tx_000180,1742195,netbanking,gateway_degradation,cust_00339,35,0.9714,0.0286,112683.36,3219.52,3,8,16,5,0.9009,0.819,0.1105,1,0.4701
tx_000181,29964559,emi,temporary_timeout,cust_00475,8,0.25,0.75,19820.3,2477.54,5,17,15,6,0.9009,0.8416,0.7089,0,0.35
tx_000182,21017280,netbanking,card_declined,cust_00440,13,0.6923,0.3077,1865.54,143.5,5,84,2,1,0.9009,0.819,0.1818,0,0.02
tx_000183,11373597,upi,gateway_degradation,cust_00048,48,0.6875,0.3125,83226.46,1733.88,5,48,13,6,0.9009,0.8039,0.2684,0,0.5445
tx_000184,38587986,emi,insufficient_funds,cust_00107,46,0.913,0.087,134090.98,2915.02,3,59,7,6,0.9009,0.8416,0.0436,0,0.1709
tx_000185,41462924,emi,network_error,cust_00024,4,0.5,0.5,15046.53,3761.63,1,42,15,3,0.9009,0.8416,0.5212,0,0.3257
tx_000186,1812333,netbanking,temporary_timeout,cust_00310,51,0.6471,0.3529,101511.31,1990.42,5,67,21,4,0.9009,0.819,0.3747,1,0.3956
tx_000187,25511246,card,user_cancelled,cust_00164,37,0.7568,0.2432,196964.34,5323.36,1,57,12,0,0.9009,0.969,0.381,0,0.0215
tx_000188,44369472,card,authentication_failed,cust_00218,32,0.9688,0.0312,213409.5,6669.05,2,63,1,6,0.9009,0.969,0.0,0,0.2676
tx_000189,27188293,upi,authentication_failed,cust_00468,31,0.6129,0.3871,241111.11,7777.78,1,52,11,0,0.9009,0.8039,0.1678,1,0.3515
tx_000190,49623606,netbanking,card_declined,cust_00321,12,0.1667,0.8333,120766.67,10063.89,0,171,5,1,0.9009,0.819,0.9342,0,0.02
tx_000191,33931614,wallet,card_declined,cust_00407,36,0.8889,0.1111,161749.55,4493.04,0,161,17,1,0.9009,0.9274,0.2016,0,0.1733
tx_000192,36315813,netbanking,temporary_timeout,cust_00258,18,0.8333,0.1667,154970.21,8609.46,0,153,11,4,0.9009,0.819,0.2472,1,0.5359
tx_000193,37562887,netbanking,card_declined,cust_00329,56,0.5714,0.4286,198717.03,3548.52,2,62,19,2,0.9009,0.819,0.2574,0,0.02
tx_000194,46457641,emi,network_error,cust_00272,26,0.8077,0.1923,155637.11,5986.04,0,96,3,6,0.9009,0.8416,0.1709,0,0.4077
tx_000195,9771679,card,user_cancelled,cust_00177,45,0.9556,0.0444,160401.71,3564.48,2,70,0,4,0.9009,0.969,0.1527,0,0.0686
tx_000196,4403965,upi,authentication_failed,cust_00222,32,0.9688,0.0312,74442.33,2326.32,2,179,20,5,0.9009,0.8039,0.0458,0,0.4701
tx_000197,14804770,card,user_cancelled,cust_00431,58,0.8966,0.1034,94958.9,1637.22,4,62,21,3,0.9009,0.969,0.1649,0,0.032
tx_000198,21842723,netbanking,network_error,cust_00044,27,0.9259,0.0741,147933.42,5479.02,2,63,20,4,0.9009,0.819,0.1528,0,0.4479
tx_000199,7250649,card,temporary_timeout,cust_00245,28,0.75,0.25,75866.86,2709.53,2,38,14,5,0.9009,0.969,0.3,0,0.326
tx_000200,46063784,upi,network_error,cust_00116,4,1.0,0.0,154233.34,38558.34,4,18,12,3,0.9009,0.8039,0.0389,1,0.7306
tx_000201,9914228,netbanking,insufficient_funds,cust_00067,30,1.0,0.0,36402.43,1213.41,2,90,20,3,0.9009,0.819,0.0359,0,0.2691
tx_000202,17582592,emi,network_error,cust_00411,3,0.6667,0.3333,25239.66,8413.22,1,39,14,6,0.9009,0.8416,0.2392,0,0.345
tx_000203,17162987,netbanking,insufficient_funds,cust_00357,23,0.9565,0.0435,234016.41,10174.63,0,80,6,4,0.9009,0.819,0.1075,0,0.2978
tx_000204,27196791,emi,network_error,cust_00120,51,0.8235,0.1765,29717.34,582.69,3,22,16,3,0.9009,0.8416,0.0949,0,0.3776
tx_000205,41155647,upi,gateway_degradation,cust_00307,45,0.8,0.2,135819.92,3018.22,2,111,4,4,0.9009,0.8039,0.1913,0,0.5512
tx_000206,13277534,upi,network_error,cust_00358,21,0.9524,0.0476,136364.83,6493.56,1,58,19,6,0.9009,0.8039,0.1886,0,0.7187
tx_000207,42324833,wallet,gateway_degradation,cust_00002,43,0.9535,0.0465,32464.35,754.98,0,141,23,1,0.9009,0.9274,0.1178,0,0.5971
tx_000208,45557043,card,authentication_failed,cust_00210,27,0.963,0.037,9724.2,360.16,5,148,5,2,0.9009,0.969,0.0,1,0.241
tx_000209,42042773,upi,insufficient_funds,cust_00381,56,0.9643,0.0357,80725.65,1441.53,4,75,9,6,0.9009,0.8039,0.1536,0,0.3016
tx_000210,19575662,netbanking,user_cancelled,cust_00197,26,0.9231,0.0769,149820.06,5762.31,5,56,14,0,0.9009,0.819,0.0,0,0.1325
tx_000211,22391420,wallet,authentication_failed,cust_00150,14,0.1429,0.8571,177539.78,12681.41,1,159,9,3,0.9009,0.9274,0.7892,0,0.2575
tx_000212,39209805,card,authentication_failed,cust_00235,16,0.9375,0.0625,196064.12,12254.01,4,142,16,5,0.9009,0.969,0.0,0,0.2893
tx_000213,7716935,emi,gateway_degradation,cust_00291,48,0.6667,0.3333,221948.99,4623.94,0,129,13,4,0.9009,0.8416,0.4686,1,0.3241
tx_000214,8580765,wallet,card_declined,cust_00142,18,0.8889,0.1111,14779.37,821.08,1,153,11,3,0.9009,0.9274,0.0125,0,0.1622
tx_000215,49347881,emi,gateway_degradation,cust_00030,30,0.6,0.4,111815.99,3727.2,2,125,20,1,0.9009,0.8416,0.5207,1,0.3004
tx_000216,46802425,emi,insufficient_funds,cust_00082,18,0.9444,0.0556,93858.92,5214.38,5,74,20,4,0.9009,0.8416,0.1144,0,0.1703
tx_000217,35492442,emi,authentication_failed,cust_00365,18,0.8889,0.1111,204105.98,11339.22,0,40,11,3,0.9009,0.8416,0.2751,1,0.3367
tx_000218,40065937,netbanking,card_declined,cust_00446,35,0.8,0.2,25725.99,735.03,5,68,1,1,0.9009,0.819,0.0102,0,0.02
tx_000219,25183767,upi,insufficient_funds,cust_00480,34,0.8824,0.1176,38823.66,1141.87,3,9,23,2,0.9009,0.8039,0.0226,0,0.263
tx_000220,12622796,emi,user_cancelled,cust_00006,18,0.7778,0.2222,189642.89,10535.72,2,114,16,2,0.9009,0.8416,0.1875,0,0.0333
tx_000221,6876332,wallet,insufficient_funds,cust_00421,7,0.8571,0.1429,201644.65,28806.38,0,104,9,3,0.9009,0.9274,0.1409,1,0.3248
tx_000222,1743963,card,authentication_failed,cust_00446,35,0.8,0.2,25725.99,735.03,2,68,13,1,0.9009,0.969,0.2485,1,0.1898
tx_000223,35349461,netbanking,gateway_degradation,cust_00028,8,0.5,0.5,180728.66,22591.08,0,17,13,6,0.9009,0.819,0.5454,1,0.3424
tx_000224,43051707,upi,user_cancelled,cust_00046,5,1.0,0.0,121921.25,24384.25,2,15,11,5,0.9009,0.8039,0.0,1,0.2314
tx_000225,1695153,netbanking,network_error,cust_00385,31,0.871,0.129,629.43,20.3,5,10,5,0,0.9009,0.819,0.0011,1,0.4028
tx_000226,20317866,netbanking,network_error,cust_00362,15,0.8,0.2,120411.6,8027.44,4,137,21,6,0.9009,0.819,0.2954,0,0.3737
tx_000227,32656721,netbanking,authentication_failed,cust_00283,17,1.0,0.0,50285.73,2957.98,4,32,22,4,0.9009,0.819,0.0,1,0.3148
tx_000228,25303289,netbanking,network_error,cust_00050,2,1.0,0.0,35492.15,17746.07,2,161,2,4,0.9009,0.819,0.04,0,0.4802
tx_000229,39985654,card,insufficient_funds,cust_00142,18,0.8889,0.1111,14779.37,821.08,1,153,21,1,0.9009,0.969,0.1036,0,0.1995
tx_000230,25726707,wallet,card_declined,cust_00024,4,0.5,0.5,15046.53,3761.63,0,42,6,3,0.9009,0.9274,0.6039,0,0.02
tx_000231,11065577,card,card_declined,cust_00067,30,1.0,0.0,36402.43,1213.41,2,90,7,1,0.9009,0.969,0.018,0,0.1232
tx_000232,46751142,netbanking,card_declined,cust_00356,33,0.1212,0.8788,218839.35,6631.5,2,72,9,3,0.9009,0.819,0.7523,0,0.02
tx_000233,40415001,upi,network_error,cust_00417,4,0.75,0.25,155082.53,38770.63,5,21,1,4,0.9009,0.8039,0.2474,1,0.5823
tx_000234,38531249,wallet,user_cancelled,cust_00266,51,0.7647,0.2353,184775.81,3623.06,2,127,23,0,0.9009,0.9274,0.15,0,0.043
tx_000235,13911554,wallet,temporary_timeout,cust_00246,15,0.9333,0.0667,914.35,60.96,1,75,15,2,0.9009,0.9274,0.1827,1,0.6464
tx_000236,2295963,card,temporary_timeout,cust_00451,44,0.6364,0.3636,6480.6,147.29,1,157,20,1,0.9009,0.969,0.4028,1,0.3089
tx_000237,26092154,netbanking,authentication_failed,cust_00346,16,0.3125,0.6875,23385.06,1461.57,1,23,18,4,0.9009,0.819,0.5677,0,0.2025
tx_000238,33973311,upi,card_declined,cust_00376,2,0.5,0.5,249855.77,124927.88,3,178,1,6,0.9009,0.8039,0.3383,0,0.0201
tx_000239,12295148,card,authentication_failed,cust_00477,7,0.7143,0.2857,39802.07,5686.01,1,7,19,5,0.9009,0.969,0.1036,0,0.1908
tx_000240,23166806,netbanking,authentication_failed,cust_00430,18,0.8889,0.1111,138822.56,7712.36,1,118,19,5,0.9009,0.819,0.0867,0,0.3314
tx_000241,26164224,netbanking,gateway_degradation,cust_00341,45,0.9333,0.0667,75968.83,1688.2,2,119,14,0,0.9009,0.819,0.0203,1,0.492
tx_000242,12305545,netbanking,user_cancelled,cust_00271,24,0.9167,0.0833,224376.9,9349.04,4,23,5,2,0.9009,0.819,0.1899,0,0.0368
tx_000243,35962001,card,user_cancelled,cust_00293,24,0.9167,0.0833,150642.8,6276.78,2,74,14,2,0.9009,0.969,0.0257,0,0.1446
tx_000244,37913908,upi,authentication_failed,cust_00205,58,0.9483,0.0517,86949.97,1499.14,1,135,22,3,0.9009,0.8039,0.1618,0,0.4546
tx_000245,49000544,card,authentication_failed,cust_00330,5,0.8,0.2,198512.03,39702.41,2,135,16,3,0.9009,0.969,0.2573,1,0.1858
tx_000246,6236651,netbanking,user_cancelled,cust_00207,52,0.9231,0.0769,116510.88,2240.59,5,177,9,4,0.9009,0.819,0.0,1,0.1032
tx_000247,44532383,wallet,card_declined,cust_00278,46,0.9565,0.0435,189726.35,4124.49,2,102,0,0,0.9009,0.9274,0.0,0,0.1103
tx_000248,20095251,upi,gateway_degradation,cust_00059,10,1.0,0.0,187277.7,18727.77,1,160,12,3,0.9009,0.8039,0.0,1,0.7287
tx_000249,15479168,upi,authentication_failed,cust_00000,39,0.7949,0.2051,214720.18,5505.65,1,79,11,3,0.9009,0.8039,0.0511,1,0.4386
tx_000250,5459990,emi,insufficient_funds,cust_00246,15,0.9333,0.0667,914.35,60.96,4,75,3,1,0.9009,0.8416,0.2509,0,0.1212
tx_000251,27227919,wallet,card_declined,cust_00073,58,0.9138,0.0862,122401.72,2110.37,5,54,17,0,0.9009,0.9274,0.1843,0,0.0687
tx_000252,21033174,wallet,authentication_failed,cust_00434,32,0.9688,0.0312,206784.08,6462.0,0,47,9,3,0.9009,0.9274,0.0543,0,0.4505
tx_000253,33360880,netbanking,insufficient_funds,cust_00465,43,0.8605,0.1395,228978.34,5325.08,3,96,7,6,0.9009,0.819,0.1976,0,0.1429
tx_000254,35234624,netbanking,card_declined,cust_00196,17,0.8824,0.1176,231901.38,13641.26,5,5,3,3,0.9009,0.819,0.1963,0,0.02
tx_000255,41124884,upi,gateway_degradation,cust_00266,51,0.7647,0.2353,184775.81,3623.06,1,127,6,5,0.9009,0.8039,0.2596,0,0.5567
tx_000256,423775,emi,authentication_failed,cust_00389,28,0.7143,0.2857,23642.64,844.38,5,147,3,0,0.9009,0.8416,0.1967,0,0.1771
tx_000257,20617563,upi,card_declined,cust_00337,6,0.6667,0.3333,237540.24,39590.04,3,85,11,2,0.9009,0.8039,0.2247,0,0.0245
tx_000258,28178620,upi,network_error,cust_00288,47,0.8723,0.1277,216460.35,4605.54,4,162,21,6,0.9009,0.8039,0.0,1,0.6291
tx_000259,45718216,wallet,temporary_timeout,cust_00333,52,0.8846,0.1154,114836.38,2208.39,1,12,15,0,0.9009,0.9274,0.0,1,0.6556
tx_000260,8473811,emi,network_error,cust_00065,23,0.6087,0.3913,218703.23,9508.84,3,108,6,5,0.9009,0.8416,0.4807,0,0.3253
tx_000261,32497590,card,network_error,cust_00209,14,0.1429,0.8571,200613.92,14329.57,5,100,22,1,0.9009,0.969,0.9083,1,0.2825
tx_000262,25918034,emi,user_cancelled,cust_00234,22,0.8636,0.1364,71170.11,3235.0,1,157,8,4,0.9009,0.8416,0.127,0,0.0964
tx_000263,7366732,wallet,network_error,cust_00078,44,0.9773,0.0227,117111.71,2661.63,4,144,15,6,0.9009,0.9274,0.0,1,0.6118
tx_000264,27169938,upi,network_error,cust_00056,13,0.9231,0.0769,73084.0,5621.85,2,171,7,5,0.9009,0.8039,0.0,1,0.6847
tx_000265,10030688,upi,authentication_failed,cust_00141,49,0.8571,0.1429,200469.71,4091.22,3,109,6,0,0.9009,0.8039,0.2571,0,0.3538
tx_000266,32712576,emi,gateway_degradation,cust_00200,59,0.322,0.678,225880.3,3828.48,4,137,17,1,0.9009,0.8416,0.6779,0,0.3
tx_000267,37201737,emi,gateway_degradation,cust_00358,21,0.9524,0.0476,136364.83,6493.56,0,58,17,4,0.9009,0.8416,0.2307,1,0.4838
tx_000268,27466935,card,network_error,cust_00248,17,0.7059,0.2941,83606.99,4918.06,5,88,3,1,0.9009,0.969,0.2297,0,0.2845
tx_000269,45695467,card,insufficient_funds,cust_00305,36,0.9722,0.0278,34879.49,968.87,3,13,20,3,0.9009,0.969,0.0,0,0.2176
tx_000270,48963199,upi,user_cancelled,cust_00066,18,0.8889,0.1111,194462.51,10803.47,4,56,2,4,0.9009,0.8039,0.0356,0,0.0911
tx_000271,3537114,upi,user_cancelled,cust_00414,16,0.875,0.125,89663.72,5603.98,0,10,9,5,0.9009,0.8039,0.0499,1,0.2355
tx_000272,37554274,card,user_cancelled,cust_00165,13,0.9231,0.0769,156690.11,12053.09,1,78,7,2,0.9009,0.969,0.0996,0,0.1291
tx_000273,43821148,netbanking,gateway_degradation,cust_00444,15,0.7333,0.2667,240913.19,16060.88,4,173,18,6,0.9009,0.819,0.1497,1,0.3504
tx_000274,19692844,upi,insufficient_funds,cust_00217,37,0.8108,0.1892,59795.76,1616.1,2,121,17,4,0.9009,0.8039,0.0874,0,0.2771
tx_000275,19505003,netbanking,temporary_timeout,cust_00237,16,0.9375,0.0625,225687.22,14105.45,1,146,20,6,0.9009,0.819,0.0,1,0.5555
tx_000276,3269648,wallet,insufficient_funds,cust_00234,22,0.8636,0.1364,71170.11,3235.0,2,157,6,2,0.9009,0.9274,0.2774,0,0.1849
tx_000277,45577247,wallet,card_declined,cust_00115,56,0.7857,0.2143,63719.15,1137.84,0,170,7,1,0.9009,0.9274,0.209,0,0.0942
tx_000278,38247974,emi,card_declined,cust_00117,9,0.5556,0.4444,143321.41,15924.6,2,102,10,2,0.9009,0.8416,0.31,0,0.02
tx_000279,34050556,upi,card_declined,cust_00374,35,0.9714,0.0286,106162.1,3033.2,5,32,18,1,0.9009,0.8039,0.0196,1,0.1449
tx_000280,39152765,wallet,temporary_timeout,cust_00412,8,0.625,0.375,44446.51,5555.81,3,76,14,6,0.9009,0.9274,0.5172,1,0.486
tx_000281,25242001,emi,gateway_degradation,cust_00247,26,0.8846,0.1154,807.65,31.06,1,155,5,4,0.9009,0.8416,0.1795,1,0.3686
tx_000282,18727395,emi,insufficient_funds,cust_00082,18,0.9444,0.0556,93858.92,5214.38,0,74,10,6,0.9009,0.8416,0.0,0,0.293
tx_000283,15869372,card,authentication_failed,cust_00204,8,1.0,0.0,72412.95,9051.62,0,177,12,6,0.9009,0.969,0.0688,0,0.3445
tx_000284,45345022,emi,temporary_timeout,cust_00048,48,0.6875,0.3125,83226.46,1733.88,3,48,8,0,0.9009,0.8416,0.4185,1,0.3514
tx_000285,11280685,upi,gateway_degradation,cust_00305,36,0.9722,0.0278,34879.49,968.87,0,13,5,4,0.9009,0.8039,0.0,0,0.7263
tx_000286,10302729,upi,network_error,cust_00269,48,0.875,0.125,247947.73,5165.58,2,91,10,5,0.9009,0.8039,0.1629,0,0.6468
tx_000287,8940568,card,network_error,cust_00273,43,0.2326,0.7674,148844.62,3461.5,5,10,9,6,0.9009,0.969,0.9176,1,0.2825
tx_000288,19544293,card,insufficient_funds,cust_00132,27,0.8148,0.1852,114907.75,4255.84,3,53,6,1,0.9009,0.969,0.2588,0,0.0916
tx_000289,35322221,card,network_error,cust_00084,32,0.9062,0.0938,59547.26,1860.85,4,45,6,4,0.9009,0.969,0.1509,0,0.3243
tx_000290,9375271,wallet,authentication_failed,cust_00355,32,1.0,0.0,171514.22,5359.82,0,72,22,1,0.9009,0.9274,0.0,0,0.4508
tx_000291,283305,netbanking,card_declined,cust_00150,14,0.1429,0.8571,177539.78,12681.41,2,159,11,4,0.9009,0.819,0.7682,0,0.02
tx_000292,13678157,upi,network_error,cust_00405,11,0.9091,0.0909,141241.74,12840.16,3,57,3,6,0.9009,0.8039,0.1798,1,0.6045
tx_000293,34187789,card,gateway_degradation,cust_00166,57,0.8947,0.1053,184308.07,3233.47,1,92,6,3,0.9009,0.969,0.0977,0,0.375
tx_000294,21368441,emi,temporary_timeout,cust_00366,35,0.9714,0.0286,2373.0,67.8,1,31,21,3,0.9009,0.8416,0.0,0,0.5177
tx_000295,28580931,netbanking,user_cancelled,cust_00049,51,0.9216,0.0784,5892.21,115.53,5,79,13,0,0.9009,0.819,0.0494,0,0.1182
tx_000296,8692544,upi,card_declined,cust_00008,46,0.9565,0.0435,116946.89,2542.32,2,35,23,0,0.9009,0.8039,0.1294,0,0.0951
tx_000297,3417921,card,user_cancelled,cust_00031,15,0.6667,0.3333,157755.51,10517.03,4,54,3,6,0.9009,0.969,0.2476,1,0.02
tx_000298,17725239,netbanking,insufficient_funds,cust_00082,18,0.9444,0.0556,93858.92,5214.38,4,74,2,2,0.9009,0.819,0.0,1,0.1812
tx_000299,39146348,emi,temporary_timeout,cust_00093,33,0.9697,0.0303,45783.85,1387.39,5,8,11,2,0.9009,0.8416,0.0,0,0.4892
tx_000300,35760468,card,temporary_timeout,cust_00471,38,0.9737,0.0263,199049.25,5238.14,0,23,14,0,0.9009,0.969,0.1201,1,0.5003
tx_000301,40123554,netbanking,temporary_timeout,cust_00345,25,0.76,0.24,102335.09,4093.4,3,62,7,6,0.9009,0.819,0.1744,0,0.4033
tx_000302,33916677,emi,authentication_failed,cust_00279,10,0.8,0.2,128888.47,12888.85,2,76,0,0,0.9009,0.8416,0.3053,1,0.182
tx_000303,31266959,card,authentication_failed,cust_00433,52,0.2692,0.7308,140886.77,2709.36,5,39,18,1,0.9009,0.969,0.6014,0,0.1475
tx_000304,4073220,card,network_error,cust_00013,56,0.9464,0.0536,208253.21,3718.81,5,79,17,1,0.9009,0.969,0.0823,1,0.4018
tx_000305,30403599,upi,gateway_degradation,cust_00432,19,0.8421,0.1579,180916.89,9521.94,0,30,5,3,0.9009,0.8039,0.033,1,0.6815
tx_000306,27772761,upi,gateway_degradation,cust_00379,14,0.6429,0.3571,168229.98,12016.43,3,10,2,3,0.9009,0.8039,0.4128,0,0.5403
tx_000307,40647265,upi,network_error,cust_00077,2,1.0,0.0,149212.62,74606.31,5,173,17,4,0.9009,0.8039,0.0668,1,0.7172
tx_000308,3175427,card,gateway_degradation,cust_00042,40,0.9,0.1,26299.04,657.48,1,26,2,6,0.9009,0.969,0.2266,0,0.3273
tx_000309,48763192,emi,user_cancelled,cust_00047,27,0.9259,0.0741,143146.15,5301.71,3,168,16,1,0.9009,0.8416,0.3773,1,0.0458
tx_000310,16563497,upi,temporary_timeout,cust_00408,50,0.6,0.4,117754.01,2355.08,5,160,6,3,0.9009,0.8039,0.3886,0,0.6203
tx_000311,39425491,card,temporary_timeout,cust_00405,11,0.9091,0.0909,141241.74,12840.16,4,57,23,4,0.9009,0.969,0.1328,0,0.3454
tx_000312,21995535,netbanking,gateway_degradation,cust_00173,42,0.8095,0.1905,93379.26,2223.32,1,154,2,0,0.9009,0.819,0.0448,1,0.3879
tx_000313,22453786,card,temporary_timeout,cust_00259,54,0.1667,0.8333,213945.14,3961.95,5,139,5,1,0.9009,0.969,0.901,0,0.305
tx_000314,28170147,emi,network_error,cust_00328,50,0.6,0.4,85676.07,1713.52,4,165,22,5,0.9009,0.8416,0.2812,0,0.3255
tx_000315,14119995,upi,insufficient_funds,cust_00149,31,0.9355,0.0645,154269.09,4976.42,4,10,14,6,0.9009,0.8039,0.1422,0,0.3166
tx_000316,13582473,netbanking,insufficient_funds,cust_00255,56,0.1071,0.8929,8305.24,148.31,5,34,11,4,0.9009,0.819,0.7942,1,0.12
tx_000317,13730247,emi,insufficient_funds,cust_00018,18,0.7778,0.2222,114999.49,6388.86,3,140,4,0,0.9009,0.8416,0.0854,0,0.1103
tx_000318,23880289,card,temporary_timeout,cust_00148,7,0.8571,0.1429,245061.09,35008.73,5,128,8,0,0.9009,0.969,0.0607,0,0.3535
tx_000319,16284791,upi,network_error,cust_00114,25,0.48,0.52,195764.71,7830.59,0,107,22,6,0.9009,0.8039,0.3898,0,0.5812
tx_000320,35220738,wallet,authentication_failed,cust_00345,25,0.76,0.24,102335.09,4093.4,3,62,19,1,0.9009,0.9274,0.2094,0,0.2703
tx_000321,31783592,emi,temporary_timeout,cust_00241,44,0.9773,0.0227,10749.23,244.3,3,19,11,0,0.9009,0.8416,0.0548,1,0.4917
tx_000322,31954609,card,user_cancelled,cust_00080,16,0.9375,0.0625,58543.87,3658.99,0,143,15,0,0.9009,0.969,0.0,0,0.1859
tx_000323,31027460,netbanking,insufficient_funds,cust_00210,27,0.963,0.037,9724.2,360.16,4,148,17,4,0.9009,0.819,0.2604,0,0.194
tx_000324,37826896,emi,insufficient_funds,cust_00005,7,0.5714,0.4286,16422.41,2346.06,5,100,11,6,0.9009,0.8416,0.4541,0,0.1004
tx_000325,22330745,netbanking,insufficient_funds,cust_00239,26,0.5769,0.4231,238859.68,9186.91,1,117,20,6,0.9009,0.819,0.2933,1,0.1225
tx_000326,1323803,card,gateway_degradation,cust_00461,29,1.0,0.0,10579.61,364.81,2,172,14,2,0.9009,0.969,0.087,0,0.4344
tx_000327,39310540,netbanking,authentication_failed,cust_00035,47,0.9574,0.0426,68424.27,1455.84,3,81,10,2,0.9009,0.819,0.1335,0,0.3048
tx_000328,4323604,card,temporary_timeout,cust_00434,32,0.9688,0.0312,206784.08,6462.0,4,47,7,2,0.9009,0.969,0.0798,0,0.4033
tx_000329,27537674,card,user_cancelled,cust_00006,18,0.7778,0.2222,189642.89,10535.72,3,114,4,5,0.9009,0.969,0.2408,0,0.02
tx_000330,11190654,netbanking,card_declined,cust_00443,27,0.1852,0.8148,124399.32,4607.38,0,139,22,3,0.9009,0.819,0.849,0,0.02
tx_000331,9407983,netbanking,insufficient_funds,cust_00137,38,0.7368,0.2632,224309.83,5902.89,2,17,8,3,0.9009,0.819,0.2739,0,0.1273
tx_000332,17039940,netbanking,gateway_degradation,cust_00451,44,0.6364,0.3636,6480.6,147.29,4,157,19,2,0.9009,0.819,0.0887,0,0.3438
tx_000333,41441876,netbanking,card_declined,cust_00078,44,0.9773,0.0227,117111.71,2661.63,4,144,3,4,0.9009,0.819,0.0,0,0.0629
tx_000334,5849160,card,authentication_failed,cust_00445,51,0.8039,0.1961,148771.04,2917.08,5,34,0,0,0.9009,0.969,0.0,0,0.1681
tx_000335,46749813,netbanking,authentication_failed,cust_00164,37,0.7568,0.2432,196964.34,5323.36,2,57,13,4,0.9009,0.819,0.1875,0,0.2302
tx_000336,29278133,upi,gateway_degradation,cust_00089,28,0.8571,0.1429,5776.43,206.3,5,21,14,0,0.9009,0.8039,0.1022,0,0.5988
tx_000337,19935920,upi,card_declined,cust_00157,9,0.8889,0.1111,33956.61,3772.96,0,22,8,3,0.9009,0.8039,0.1665,1,0.1786
tx_000338,8200748,emi,temporary_timeout,cust_00433,52,0.2692,0.7308,140886.77,2709.36,2,39,12,5,0.9009,0.8416,0.7459,0,0.35
tx_000339,14891060,netbanking,authentication_failed,cust_00212,46,0.9348,0.0652,193543.31,4207.46,5,128,0,2,0.9009,0.819,0.3741,0,0.2143
tx_000340,10173755,netbanking,authentication_failed,cust_00332,45,0.7333,0.2667,248345.44,5518.79,3,1,16,6,0.9009,0.819,0.216,0,0.2144
tx_000341,43960716,card,gateway_degradation,cust_00274,21,0.9048,0.0952,209143.17,9959.2,0,119,9,4,0.9009,0.969,0.1816,1,0.4361
tx_000342,46350171,wallet,network_error,cust_00123,49,0.9796,0.0204,67998.47,1387.72,5,137,1,5,0.9009,0.9274,0.0,0,0.5415
tx_000343,26400158,emi,temporary_timeout,cust_00055,19,0.6842,0.3158,202158.74,10639.93,5,149,10,3,0.9009,0.8416,0.3743,0,0.3519
tx_000344,25819149,emi,insufficient_funds,cust_00408,50,0.6,0.4,117754.01,2355.08,2,160,6,6,0.9009,0.8416,0.2114,0,0.1014
tx_000345,27025016,emi,temporary_timeout,cust_00252,16,0.875,0.125,12618.04,788.63,3,167,12,0,0.9009,0.8416,0.1738,1,0.4117
tx_000346,39349996,wallet,temporary_timeout,cust_00217,37,0.8108,0.1892,59795.76,1616.1,4,121,1,0,0.9009,0.9274,0.2674,1,0.4908
tx_000347,5530859,upi,card_declined,cust_00425,14,0.9286,0.0714,26269.23,1876.37,2,35,8,1,0.9009,0.8039,0.1254,1,0.1071
tx_000348,46218273,emi,card_declined,cust_00436,40,0.85,0.15,98424.94,2460.62,2,170,19,5,0.9009,0.8416,0.1155,0,0.034
tx_000349,37388011,netbanking,gateway_degradation,cust_00281,56,0.9107,0.0893,222469.28,3972.67,0,17,3,3,0.9009,0.819,0.0,1,0.509
tx_000350,29832158,card,card_declined,cust_00220,33,0.2121,0.7879,47304.62,1433.47,1,159,6,5,0.9009,0.969,0.8364,0,0.02
tx_000351,7473715,card,network_error,cust_00093,33,0.9697,0.0303,45783.85,1387.39,2,8,0,4,0.9009,0.969,0.0428,1,0.3966
tx_000352,34609388,emi,temporary_timeout,cust_00469,41,0.8537,0.1463,177107.05,4319.68,4,156,13,4,0.9009,0.8416,0.0855,0,0.4156
tx_000353,14814471,wallet,user_cancelled,cust_00000,39,0.7949,0.2051,214720.18,5505.65,5,79,4,6,0.9009,0.9274,0.2277,0,0.0359
tx_000354,39488432,netbanking,authentication_failed,cust_00128,39,0.6667,0.3333,179581.18,4604.65,2,177,0,2,0.9009,0.819,0.331,0,0.2037
tx_000355,19494710,card,card_declined,cust_00144,49,0.9388,0.0612,10517.75,214.65,1,150,11,2,0.9009,0.969,0.0,0,0.149
tx_000356,27639020,netbanking,user_cancelled,cust_00251,52,0.6923,0.3077,57449.09,1104.79,2,123,9,2,0.9009,0.819,0.2817,0,0.02
